Segment: 256 samples @ 512.0 Hz (0.5 s)
Loading surrogate from checkpoints/phenomd_nonspinning_dense30.pt on cuda ...
Antenna patterns (H1): F+ = 0.075  F× = -0.887
Building noise covariance matrix ...
Injecting signal at q=0.7, tc=1187008882.43 (reference approximant: IMRPhenomD) ...
Optimal SNR (HP-filtered, >=20 Hz) = 316.9
Prior: mass_ratio in [0.4, 0.95], tc in [1187008882.425000, 1187008882.435000]
Running dynesty (nlive=250, dlogz=0.5, with waveform uncertainty) ...

0it [00:00, ?it/s]
74it [00:13,  6.19it/s, bound: 0 | nc: 1 | ncall: 334 | eff(%): 22.156 | loglstar:   -inf < -47687.116 <    inf | logz: -47693.626 +/-  0.161 | dlogz: 56086.982 >  0.500]
75it [00:13,  5.66it/s, bound: 0 | nc: 1 | ncall: 335 | eff(%): 22.388 | loglstar:   -inf < -47502.006 <    inf | logz: -47508.520 +/-  0.161 | dlogz: 56042.999 >  0.500]
76it [00:13,  4.27it/s, bound: 0 | nc: 2 | ncall: 337 | eff(%): 22.552 | loglstar:   -inf < -47448.805 <    inf | logz: -47455.323 +/-  0.161 | dlogz: 55857.888 >  0.500]
77it [00:14,  4.34it/s, bound: 0 | nc: 1 | ncall: 338 | eff(%): 22.781 | loglstar:   -inf < -47332.536 <    inf | logz: -47339.058 +/-  0.161 | dlogz: 55804.687 >  0.500]
78it [00:14,  4.35it/s, bound: 0 | nc: 1 | ncall: 339 | eff(%): 23.009 | loglstar:   -inf < -47251.484 <    inf | logz: -47258.010 +/-  0.161 | dlogz: 55688.418 >  0.500]
79it [00:14,  4.71it/s, bound: 0 | nc: 1 | ncall: 340 | eff(%): 23.235 | loglstar:   -inf < -47149.335 <    inf | logz: -47155.865 +/-  0.161 | dlogz: 55607.366 >  0.500]
80it [00:14,  4.59it/s, bound: 0 | nc: 1 | ncall: 341 | eff(%): 23.460 | loglstar:   -inf < -47125.558 <    inf | logz: -47132.092 +/-  0.162 | dlogz: 55505.217 >  0.500]
81it [00:14,  4.60it/s, bound: 0 | nc: 1 | ncall: 342 | eff(%): 23.684 | loglstar:   -inf < -45863.476 <    inf | logz: -45870.014 +/-  0.162 | dlogz: 55481.441 >  0.500]
82it [00:15,  4.49it/s, bound: 0 | nc: 1 | ncall: 343 | eff(%): 23.907 | loglstar:   -inf < -45572.530 <    inf | logz: -45579.072 +/-  0.162 | dlogz: 54219.359 >  0.500]
83it [00:15,  4.23it/s, bound: 0 | nc: 1 | ncall: 344 | eff(%): 24.128 | loglstar:   -inf < -45525.816 <    inf | logz: -45532.362 +/-  0.162 | dlogz: 53928.412 >  0.500]
84it [00:15,  4.28it/s, bound: 0 | nc: 1 | ncall: 345 | eff(%): 24.348 | loglstar:   -inf < -45480.920 <    inf | logz: -45487.470 +/-  0.162 | dlogz: 53881.699 >  0.500]
85it [00:15,  4.74it/s, bound: 0 | nc: 1 | ncall: 346 | eff(%): 24.566 | loglstar:   -inf < -45125.602 <    inf | logz: -45132.156 +/-  0.162 | dlogz: 53836.802 >  0.500]
87it [00:15,  5.89it/s, bound: 0 | nc: 1 | ncall: 348 | eff(%): 25.000 | loglstar:   -inf < -44988.532 <    inf | logz: -44995.094 +/-  0.162 | dlogz: 53379.914 >  0.500]
88it [00:16,  4.57it/s, bound: 0 | nc: 2 | ncall: 350 | eff(%): 25.143 | loglstar:   -inf < -44931.204 <    inf | logz: -44937.770 +/-  0.162 | dlogz: 53344.415 >  0.500]
89it [00:16,  4.59it/s, bound: 0 | nc: 1 | ncall: 351 | eff(%): 25.356 | loglstar:   -inf < -44767.375 <    inf | logz: -44773.945 +/-  0.162 | dlogz: 53287.086 >  0.500]
90it [00:16,  4.60it/s, bound: 0 | nc: 1 | ncall: 352 | eff(%): 25.568 | loglstar:   -inf < -44630.058 <    inf | logz: -44636.632 +/-  0.162 | dlogz: 53123.258 >  0.500]
91it [00:16,  4.78it/s, bound: 0 | nc: 1 | ncall: 353 | eff(%): 25.779 | loglstar:   -inf < -44327.535 <    inf | logz: -44334.113 +/-  0.162 | dlogz: 52985.940 >  0.500]
92it [00:17,  4.76it/s, bound: 0 | nc: 1 | ncall: 354 | eff(%): 25.989 | loglstar:   -inf < -44289.391 <    inf | logz: -44295.973 +/-  0.162 | dlogz: 52683.418 >  0.500]
93it [00:17,  4.83it/s, bound: 0 | nc: 1 | ncall: 355 | eff(%): 26.197 | loglstar:   -inf < -44241.061 <    inf | logz: -44247.646 +/-  0.162 | dlogz: 52645.274 >  0.500]
94it [00:17,  4.99it/s, bound: 0 | nc: 1 | ncall: 356 | eff(%): 26.404 | loglstar:   -inf < -43715.125 <    inf | logz: -43721.715 +/-  0.162 | dlogz: 52596.943 >  0.500]
95it [00:17,  4.94it/s, bound: 0 | nc: 1 | ncall: 357 | eff(%): 26.611 | loglstar:   -inf < -43528.249 <    inf | logz: -43534.843 +/-  0.162 | dlogz: 52071.008 >  0.500]
96it [00:17,  4.90it/s, bound: 0 | nc: 1 | ncall: 358 | eff(%): 26.816 | loglstar:   -inf < -43415.477 <    inf | logz: -43422.075 +/-  0.162 | dlogz: 51884.132 >  0.500]
97it [00:18,  4.83it/s, bound: 0 | nc: 1 | ncall: 359 | eff(%): 27.019 | loglstar:   -inf < -43205.401 <    inf | logz: -43212.003 +/-  0.162 | dlogz: 51771.360 >  0.500]
98it [00:18,  4.62it/s, bound: 0 | nc: 1 | ncall: 360 | eff(%): 27.222 | loglstar:   -inf < -43164.631 <    inf | logz: -43171.237 +/-  0.162 | dlogz: 51561.283 >  0.500]
99it [00:18,  4.70it/s, bound: 0 | nc: 1 | ncall: 361 | eff(%): 27.424 | loglstar:   -inf < -43082.875 <    inf | logz: -43089.485 +/-  0.162 | dlogz: 51520.514 >  0.500]
100it [00:18,  4.64it/s, bound: 0 | nc: 1 | ncall: 362 | eff(%): 27.624 | loglstar:   -inf < -42987.063 <    inf | logz: -42993.677 +/-  0.162 | dlogz: 51438.757 >  0.500]
